species,patch_id,pu_id,patch_area_km2
Bradypterus seebohmi,1,1,29.6296191803089
Bradypterus seebohmi,2,1,30.9497681570664
Bradypterus seebohmi,3,1,9.0422939274702
Bradypterus seebohmi,4,1,0.620648212959528
Bradypterus seebohmi,5,1,0.265972006813884
Bradypterus seebohmi,6,1,0.709200345668078
Bradypterus seebohmi,7,1,0.177290677110195
Bradypterus seebohmi,8,1,0.177275942426443
Bradypterus seebohmi,9,1,0.177274304782152
Hypogeomys antimena,1,1,16.5405274979709
Hypogeomys antimena,10,3,28.8514752628855
Hypogeomys antimena,12,3,7.14406051427328
Hypogeomys antimena,15,3,0.714404974961042
Hypogeomys antimena,17,3,0.535747839347363
Hypogeomys antimena,18,3,0.178579506715536
Hypogeomys antimena,19,3,1.87495118889821
Hypogeomys antimena,20,3,0.446428569326997
Hypogeomys antimena,21,3,0.446413028153896
Microcebus berthae,5,2,10.8090685387869
Microcebus ravelobensis,44,7,34.9561422077831
Microcebus ravelobensis,45,9,24.7276188530559
Microcebus ravelobensis,46,10,47.9051317506742
Microcebus ravelobensis,60,10,0.364942030489326
Microcebus ravelobensis,61,10,0.456175956650376
Accipiter henstii,7,1,39.9750370469875
Accipiter henstii,18,1,43.0377824654047
Accipiter henstii,193,1,195.785593592067
Accipiter henstii,626,1,50.5514532191371
Accipiter henstii,1051,1,104.429400195702
Accipiter henstii,1060,1,125.274567141177
Accipiter henstii,1134,1,154.383117306561
Accipiter henstii,1143,1,102.681062214265
Accipiter henstii,1146,1,190.94944072833
Accipiter henstii,1147,1,102.725346812851
Accipiter henstii,1152,1,59.9336014325963
Accipiter henstii,1154,1,23.8284303085826
Accipiter henstii,1155,1,21.60300644752
Accipiter henstii,1156,1,25.4417283819299
Accipiter madagascariensis,94,1,50.5514532191371
Accipiter madagascariensis,300,1,195.785593592067
Accipiter madagascariensis,1669,1,104.429400195702
Accipiter madagascariensis,1678,1,125.274567141177
Accipiter madagascariensis,1754,1,154.383117306561
Accipiter madagascariensis,1763,1,102.681062214265
Accipiter madagascariensis,1795,1,16.2246258515832
Accipiter madagascariensis,1796,1,190.94944072833
Accipiter madagascariensis,1797,1,102.633381326643
Accipiter madagascariensis,1798,1,13.978461476303
Accipiter madagascariensis,1802,1,59.9336014325963
Accipiter madagascariensis,1817,1,23.8284303085826
Accipiter madagascariensis,1818,1,21.60300644752
Accipiter madagascariensis,1819,1,25.4417283819299
Accipiter madagascariensis,396,3,19.9646457705052
Accipiter madagascariensis,400,3,47.1909870244825
Accipiter madagascariensis,446,3,25.797282117154
Accipiter madagascariensis,472,3,73.5898853657199
Accipiter madagascariensis,483,3,98.371248031032
Accipiter madagascariensis,1152,3,16.3121433096249
Accipiter madagascariensis,1534,3,43.0398890354031
Accipiter madagascariensis,1807,3,61.9399931070426
Accipiter madagascariensis,1810,3,71.7263411226956
Accipiter madagascariensis,1813,3,10.8090685387814
Accipiter madagascariensis,1814,3,15.5020643662589
Acrocephalus newtoni,363,91,0.370271373195112
Acrocephalus newtoni,364,91,0.46283412528491
Acrocephalus newtoni,368,91,43.0377824654047
Acrocephalus newtoni,389,91,1.48074673073447
Acrocephalus newtoni,391,91,1.66577102635723
Acrocephalus newtoni,395,91,0.277623898765862
Acrocephalus newtoni,401,91,0.277610584835649
Acrocephalus newtoni,14041,149,24.3559507447872
Acrocephalus newtoni,174,40,39.9750370469875
Acrocephalus newtoni,24095,40,6.77328179594052
Acrocephalus newtoni,24617,40,3.80180155321062
Acrocephalus newtoni,24476,108,104.429400195702
Acrocephalus newtoni,24613,108,3.04359843366915
Acrocephalus newtoni,24665,108,0.276701035475612
Acrocephalus newtoni,24667,108,0.737800251060188
Acrocephalus newtoni,24668,108,0.276669520625651
Acrocephalus newtoni,13871,115,1.07920972973263
Acrocephalus newtoni,24381,115,19.9646457705052
Acrocephalus newtoni,24220,138,0.259112805699706
Acrocephalus newtoni,24318,138,6.66637044837762
Acrocephalus newtoni,24320,138,29.4123165165247
Acrocephalus newtoni,24321,138,13.3977201621131
Acrocephalus newtoni,24322,138,3.88989244451857
Acrocephalus newtoni,23259,139,45.4750937568808
Acrocephalus newtoni,24608,139,17.6220528737401
Acrocephalus newtoni,24644,139,0.273925922303796
Acrocephalus newtoni,24646,139,0.456521060485482
Acrocephalus newtoni,24647,139,0.456489704353094
Acrocephalus newtoni,5185,144,54.9234868075213
Acrocephalus newtoni,24554,144,1.0050096164819
Acrocephalus newtoni,24628,144,0.365563104278565
Acrocephalus newtoni,24650,144,0.730973599358201
Acrocephalus newtoni,24652,144,0.274105624976993
Acrocephalus newtoni,24653,144,0.274100652973294
Acrocephalus newtoni,24654,144,0.365462564238071
Acrocephalus newtoni,24351,146,30.9335068643161
Acrocephalus newtoni,24352,146,18.1482495478409
Acrocephalus newtoni,15933,151,25.797282117154
Acrocephalus newtoni,16171,151,54.8702466674372
Acrocephalus newtoni,23455,151,59.270798992339
Acrocephalus newtoni,23923,151,16.3121433096249
Acrocephalus newtoni,24356,151,43.0398890354031
Acrocephalus newtoni,24641,151,0.268460667104721
Acrocephalus newtoni,24642,151,42.3071810174446
Acrocephalus newtoni,24648,151,15.5020643662589
Acrocephalus newtoni,24649,151,1.07537598973155
Acrocephalus newtoni,19365,153,0.62064821295929
Acrocephalus newtoni,19380,153,0.265972006813645
Acrocephalus newtoni,19400,153,0.709200345668078
Acrocephalus newtoni,24166,153,57.2471492280874
Acrocephalus newtoni,24361,153,30.9497681570725
Acrocephalus newtoni,24362,153,9.04229392747104
