species,patch_id,pu_id,patch_area_km2
Allocebus trichotis,1,1,29.7379084643255
Allocebus trichotis,2,2,2.87885793996918
Allocebus trichotis,3,2,17.5407431045395
Allocebus trichotis,4,3,0.0899400018795729
Allocebus trichotis,5,3,0.0899385378398895
Allocebus trichotis,6,3,0.0899356091370583
Allocebus trichotis,7,3,0.539566770401359
Allocebus trichotis,8,3,0.0899282837389708
Allocebus trichotis,9,3,20.5936994434112
Allocebus trichotis,10,3,0.44959156395185
Brachyuromys ramirohitra,1,1,29.8748831680237
Brachyuromys ramirohitra,2,2,31.1097970257629
Brachyuromys ramirohitra,3,2,29.6010280215082
Bradypterus seebohmi,1,1,29.6296191803089
Bradypterus seebohmi,2,1,30.9497681570664
Bradypterus seebohmi,3,1,9.0422939274702
Bradypterus seebohmi,4,1,0.620648212959528
Bradypterus seebohmi,5,1,0.265972006813884
Bradypterus seebohmi,6,1,0.709200345668078
Bradypterus seebohmi,7,1,0.177290677110195
Bradypterus seebohmi,8,1,0.177275942426443
Bradypterus seebohmi,9,1,0.177274304782152
Eliurus antsingy,3,2,21.2443070814934
Eliurus antsingy,4,2,0.0911691125102043
Eliurus antsingy,5,3,18.8080490493467
Eliurus antsingy,6,3,0.632951986920834
Eliurus antsingy,7,3,0.090418725769639
Eliurus antsingy,14,5,3.59435797385478
Eliurus antsingy,15,5,4.5823305848434
Eliurus grandidieri,1,1,0.369097689209938
Eliurus grandidieri,2,1,16.2380797407134
Eliurus grandidieri,5,1,26.6587824925902
Eliurus grandidieri,6,2,30.0991205968286
Eliurus grandidieri,7,3,28.9945355610228
Eliurus grandidieri,8,4,30.0587182645782
Eliurus grandidieri,13,6,28.1094555150568
Eliurus grandidieri,18,7,29.1983259148607
Eliurus grandidieri,19,8,31.5815648439707
Eliurus grandidieri,20,9,29.8980611397107
Eliurus grandidieri,21,10,61.2124982058629
Eliurus grandidieri,22,11,27.622916018329
Eliurus grandidieri,23,12,29.7723925005927
Eliurus grandidieri,33,15,52.0931107730174
Eliurus grandidieri,34,16,2.24909224567282
Eliurus grandidieri,35,16,0.179934098074675
Eliurus grandidieri,36,17,2.87885793997025
Eliurus grandidieri,37,16,2.87876883525968
Eliurus grandidieri,38,16,0.899620833965421
Eliurus grandidieri,39,16,0.269868277515173
Eliurus grandidieri,40,17,17.5407431045385
Eliurus grandidieri,41,16,33.0953660842019
Eliurus grandidieri,45,19,26.5957620119
Eliurus grandidieri,47,19,0.0895341223353148
Eliurus grandidieri,48,20,86.4429060506151
Eliurus grandidieri,49,21,31.3717594256851
Eliurus grandidieri,50,22,29.2933770460047
Eliurus grandidieri,51,23,27.2103975337649
Eliurus grandidieri,52,24,23.3869369832728
Eliurus grandidieri,53,24,0.0882398636196852
Eliurus grandidieri,54,25,29.4458484051969
Eliurus grandidieri,55,25,31.2860684973484
Eliurus grandidieri,56,26,30.8233521124446
Eliurus grandidieri,57,27,81.7525025867042
Eulemur flavifrons,1,1,25.074716512655
Hypogeomys antimena,1,1,16.5405274979709
Hypogeomys antimena,10,3,28.8514752628855
Hypogeomys antimena,12,3,7.14406051427328
Hypogeomys antimena,15,3,0.714404974961042
Hypogeomys antimena,17,3,0.535747839347363
Hypogeomys antimena,18,3,0.178579506715536
Hypogeomys antimena,19,3,1.87495118889821
Hypogeomys antimena,20,3,0.446428569326997
Hypogeomys antimena,21,3,0.446413028153896
Hypogeomys antimena,22,5,4.32811651286983
Hypogeomys antimena,23,5,20.1353674732143
Microcebus berthae,5,2,10.8090685387869
Microcebus ravelobensis,2,2,0.0914152072403431
Microcebus ravelobensis,3,2,5.85033975470483
Microcebus ravelobensis,4,2,24.6792146248934
Microcebus ravelobensis,5,2,0.0914115014762879
Microcebus ravelobensis,6,3,1.00543750432074
Microcebus ravelobensis,7,2,2.83342021115089
Microcebus ravelobensis,8,2,0.0914028473145962
Microcebus ravelobensis,9,2,0.182805694629192
Microcebus ravelobensis,10,2,1.00536820483089
Microcebus ravelobensis,11,2,1.55373825480247
Microcebus ravelobensis,12,3,2.37624750380158
Microcebus ravelobensis,13,2,0.274192454327822
Microcebus ravelobensis,14,2,0.0913954212397337
Microcebus ravelobensis,15,2,0.0913941828227043
Microcebus ravelobensis,16,3,0.182784649551392
Microcebus ravelobensis,17,3,0.0913904663074017
Microcebus ravelobensis,18,3,0.0913892270473242
Microcebus ravelobensis,19,3,0.182778454094648
Microcebus ravelobensis,20,3,7.67678403816259
Microcebus ravelobensis,21,3,8.49783825707972
Microcebus ravelobensis,23,3,0.274089461484194
Microcebus ravelobensis,24,3,0.0913643975844383
Microcebus ravelobensis,25,3,0.0913631538983583
Microcebus ravelobensis,27,3,9.5018882179122
Microcebus ravelobensis,28,3,4.56775692645252
Microcebus ravelobensis,29,3,0.456749789226413
Microcebus ravelobensis,30,3,0.0913494594436884
Microcebus ravelobensis,33,6,19.4460137230955
Microcebus ravelobensis,34,6,0.0912818623811007
Microcebus ravelobensis,35,6,0.0912818623811007
Microcebus ravelobensis,36,7,0.0912806047910452
Microcebus ravelobensis,37,8,0.18256120958209
Microcebus ravelobensis,38,8,2.64711363947368
Microcebus ravelobensis,39,8,2.28180747323203
Microcebus ravelobensis,44,7,34.9561422077831
Microcebus ravelobensis,45,9,24.7276188530559
Microcebus ravelobensis,46,10,47.9051317506742
Microcebus ravelobensis,47,11,8.48632753355729
Microcebus ravelobensis,58,9,0.091242779188633
Microcebus ravelobensis,59,10,0.0912402507441044
Microcebus ravelobensis,60,10,0.364942030489326
Microcebus ravelobensis,61,10,0.456175956650376
Monticola erythronotus,1,1,56.8711675529908
Monticola erythronotus,2,1,0.55664420881176
Monticola erythronotus,3,1,0.371099061261296
Monticola erythronotus,4,1,0.556625695955575
Monticola erythronotus,5,1,9.36908318528539
Monticola erythronotus,6,1,0.185535398295164
Monticola erythronotus,7,1,0.4638067721048
Monticola erythronotus,8,1,0.27827526928854
Monticola erythronotus,9,1,28.8450665179987
Monticolomys koopmani,2,2,20.7455502793179
Monticolomys koopmani,3,2,0.0879156733250618
Monticolomys koopmani,4,3,14.1529899250372
Monticolomys koopmani,6,5,27.2715936270403
Monticolomys koopmani,7,6,29.4123165165295
Neodrepanis hypoxantha,1,1,29.874883168016
Neodrepanis hypoxantha,2,2,31.2831288292138
Neodrepanis hypoxantha,3,3,27.2715936270417
Newtonia fanovanae,1,1,26.8396192066293
Newtonia fanovanae,2,2,29.3885406549479
Newtonia fanovanae,3,2,20.6592519148882
Newtonia fanovanae,4,2,19.951562148547
Newtonia fanovanae,5,2,0.60454970320046
Newtonia fanovanae,6,2,0.777178853789091
Phaner parienti,1,1,24.4501852478606
Xanthomixis apperti,1,1,68.4073900828693
Xenopirostris damii,1,1,22.2000500960147
Xenopirostris damii,2,1,27.8509599131693
Xenopirostris damii,3,1,25.2881548057299
Xenopirostris damii,4,1,18.1631788481475
Xenopirostris xenopirostris,1,1,129.54983288221
Xenopirostris xenopirostris,2,1,31.46920726834
Xenopirostris xenopirostris,3,1,0.350663736079454
Xenopirostris xenopirostris,4,1,1.49013565752292
Xenopirostris xenopirostris,5,1,0.438214631403923
Xenopirostris xenopirostris,6,1,0.525818177791834
Xenopirostris xenopirostris,7,1,3.50522293895626
Xenopirostris xenopirostris,8,1,0.438124938031793
Xenopirostris xenopirostris,9,1,0.350475661456466
Xenopirostris xenopirostris,10,1,16.121540250445
Xenopirostris xenopirostris,11,1,7.18396295270097
Xenopirostris xenopirostris,12,1,0.438043947431564
Xenopirostris xenopirostris,13,1,0.34985461304009
Xenopirostris xenopirostris,14,1,5.24620992285645
Xenopirostris xenopirostris,15,1,0.524716098462224
Xenopirostris xenopirostris,16,1,0.349769196059227
Xenopirostris xenopirostris,17,1,1.66119525163031
Xenopirostris xenopirostris,18,1,107.450014480378
Xenopirostris xenopirostris,19,1,0.349660476370454
Xenopirostris xenopirostris,20,1,0.8740932050246
Xenopirostris xenopirostris,21,1,0.437045710361958
Xenopirostris xenopirostris,22,1,0.349376202875137
Xenopirostris xenopirostris,23,1,27.5126141250254
Xenopirostris xenopirostris,24,1,0.698621527090907
Xenopirostris xenopirostris,25,1,1.92086776060092
Xenopirostris xenopirostris,26,1,0.611175159175396
Xenopirostris xenopirostris,27,1,2.18202301412487
Xenopirostris xenopirostris,28,1,8.64193106270492
Xenopirostris xenopirostris,29,1,5.23129722184074
Xenopirostris xenopirostris,30,1,0.435904342787623
Xenopirostris xenopirostris,33,1,1.13287608772826
Xenopirostris xenopirostris,34,1,0.348577397500634
Xenopirostris xenopirostris,35,1,0.435688626918316
Xenopirostris xenopirostris,36,1,0.522798031426311
Xenopirostris xenopirostris,37,1,34.4029003198875
Xenopirostris xenopirostris,38,1,0.348453900229454
Xenopirostris xenopirostris,39,1,0.435472336787701
Xenopirostris xenopirostris,40,1,421.184788337162
Xenopirostris xenopirostris,42,1,0.435306550930381
Xenopirostris xenopirostris,45,1,0.609253599821091
Xenopirostris xenopirostris,46,1,1.39250345248139
Xenopirostris xenopirostris,48,1,3.04583861633205
Xenopirostris xenopirostris,49,1,0.435129464156509
Xenopirostris xenopirostris,50,1,8.8757901495329
Xenopirostris xenopirostris,51,1,3.48046890408313
Xenopirostris xenopirostris,52,1,2.17529626793242
Xenopirostris xenopirostris,53,1,0.522065398082733
Xenopirostris xenopirostris,55,1,14.8764755082382
Xenopirostris xenopirostris,56,1,0.956958848589897
Xenopirostris xenopirostris,57,1,0.608922537678242
Xenopirostris xenopirostris,58,1,0.347933751877546
Xenopirostris xenopirostris,59,1,0.347931919474959
Xenopirostris xenopirostris,60,1,4.26181091131079
Xenopirostris xenopirostris,61,1,0.347904428577304
Xenopirostris xenopirostris,62,1,0.34788609503293
Xenopirostris xenopirostris,63,1,2.43505411384797
Xenopirostris xenopirostris,64,1,0.34786408797574
Xenopirostris xenopirostris,65,1,0.434731920797706
Xenopirostris xenopirostris,67,1,0.347720864303231
Xenopirostris xenopirostris,68,1,1.39015823457766
Xenopirostris xenopirostris,69,1,215.399796419557
Xenopirostris xenopirostris,70,1,2.25808867924118
Xenopirostris xenopirostris,71,1,16.3289195382371
Xenopirostris xenopirostris,72,1,0.34735036917913
Phaner furcifer,1,1,26.7219759851338
Phaner furcifer,16,7,9.25542923517829
Phaner furcifer,17,7,1.48074673073435
Phaner furcifer,18,7,1.38815019469875
Phaner furcifer,20,7,1.48068535666788
Phaner furcifer,21,7,0.185083622752428
Phaner furcifer,22,7,0.27762389876622
Phaner furcifer,31,13,29.671471531806
